country,sku,feature,importance,coefficient
AT,SKU_026,group_1_demand_lag_3,0.013399938061264993,0.2722092296635768
AT,SKU_026,conversion_rate,0.012490252156483481,89.36645195367448
AT,SKU_026,group_1_demand_mov_7,0.011046938403512705,0.6326400983186448
AT,SKU_026,group_2_add_to_carts_mov_14,0.011012516820805337,-0.010169126375625417
AT,SKU_026,website_traffic,0.010816998676085609,0.00034465865164992913
AT,SKU_026,group_1_demand_mov_14,0.010496230860531577,0.8912595118278047
AT,SKU_026,group_2_add_to_carts_lag_3,0.010150974746008564,0.0027671425122875615
AT,SKU_026,group_1_demand_lag_1,0.009376820456596784,-0.18907729010589297
AT,SKU_026,group_2_add_to_carts_mov_3,0.00854959387787391,-0.004193710888283802
AT,SKU_026,group_2_conversion_rate_lag_3,0.006598824675620026,-47.24070361282565
AT,SKU_026,group_1_website_traffic_mov_14,0.005996956792205356,0.0009065168007581675
AT,SKU_026,group_1_demand_emov_14,0.004713743093964233,-0.39413667681646747
AT,SKU_026,group_1_demand_emov_28,0.004349313208945766,-0.5426435817643553
AT,SKU_026,group_2_add_to_carts_mov_7,0.003976224521276174,0.0027974070113043438
AT,SKU_026,is_holiday,0.003946652251848414,0.4623141887901018
AT,SKU_026,group_1_demand_lag_7,0.003715791295073108,-0.07561590047174498
AT,SKU_026,group_1_demand_mov_28,0.0035091686772498383,-0.436687084988301
AT,SKU_026,month,0.002579292147919801,-0.02006558017492977
AT,SKU_026,day_of_week,0.0025347513034867427,-0.033194851989796395
AT,SKU_026,group_2_add_to_carts_lag_1,0.002100262589146414,0.0005745534629501762
AT,SKU_026,day_of_month,0.002020584427329274,0.006005485336560978
AT,SKU_026,group_1_website_traffic_lag_7,0.0018674572675899483,5.9750196776214845e-05
AT,SKU_026,group_2_conversion_rate_mov_3,0.0017346459593936105,-22.11847681355674
AT,SKU_026,group_1_website_traffic_mov_7,0.0015652268999873202,0.00017263640302643297
AT,SKU_026,group_2_conversion_rate_lag_1,0.0015608751904690444,-11.18403205337728
AT,SKU_026,group_2_conversion_rate_emov_3,0.00111946221710134,-14.008964435281026
AT,SKU_026,is_weekend,0.0010045584721700626,0.05825772219190391
AT,SKU_026,group_2_conversion_rate_emov_7,0.0006393191107038921,-11.743183976322156
AT,SKU_026,group_2_conversion_rate_mov_7,0.0005801689455067969,-10.443580390102303
AT,SKU_026,add_to_carts,0.00033074229782022185,-9.052304572529113e-05
AT,SKU_026,group_2_conversion_rate_emov_14,0.00031250346734465223,-7.746932822492446
AT,SKU_026,group_2_conversion_rate_mov_14,0.0002048261736755526,-4.9679580593154125
AT,SKU_027,group_1_website_traffic_emov_3,0.20620948359911614,-0.013375398591492203
AT,SKU_027,group_1_website_traffic_emov_7,0.18591510970175143,0.020099037401623585
AT,SKU_027,group_1_website_traffic_emov_14,0.15430889984335322,-0.02494347265911881
AT,SKU_027,group_1_website_traffic_emov_28,0.08203997058470149,0.01982605185689673
AT,SKU_027,group_1_website_traffic_mov_3,0.07194342028629877,0.004653244893904802
AT,SKU_027,group_1_website_traffic_lag_1,0.06955613700919287,0.002471982392985188
AT,SKU_027,group_1_website_traffic_lag_3,0.03439159784721506,-0.0012228579983056859
AT,SKU_027,group_1_demand_emov_28,0.02602330698677959,-2.6002782687844674
AT,SKU_027,group_1_demand_emov_14,0.022834965383465744,1.574093687387891
AT,SKU_027,group_1_demand_emov_7,0.012360731624500373,0.6072182756685071
AT,SKU_027,group_1_website_traffic_mov_28,0.010547980207096387,-0.0027061018701160008
AT,SKU_027,group_1_website_traffic_mov_7,0.009568623681302143,-0.0011760950391146718
AT,SKU_027,group_2_add_to_carts_emov_14,0.008747774012848349,-0.009144044430702528
AT,SKU_027,group_1_demand_mov_3,0.008383225798876872,-0.2746939738880509
AT,SKU_027,group_1_demand_mov_7,0.00832840566324841,-0.4024100780089083
AT,SKU_027,conversion_rate,0.008230223725671457,65.6225070751017
AT,SKU_027,group_2_add_to_carts_mov_7,0.008225709999578746,0.0064490541224576006
AT,SKU_027,group_2_add_to_carts_lag_3,0.007325897896167976,0.0022254739157127348
AT,SKU_027,group_2_add_to_carts_mov_3,0.006253807194447913,-0.003418498213137418
AT,SKU_027,group_2_add_to_carts_emov_3,0.005813615358371097,0.0031162526787423747
AT,SKU_027,website_traffic,0.004832189643639057,0.00017157904491144256
AT,SKU_027,group_2_add_to_carts_mov_14,0.004820296471472046,-0.004960308385368586
AT,SKU_027,group_1_demand_lag_3,0.004676600024599263,0.0930797402474397
AT,SKU_027,month,0.004425192268169636,-0.03836376287512236
AT,SKU_027,add_to_carts,0.003737454585229316,0.001139943194671315
AT,SKU_027,group_2_conversion_rate_lag_3,0.0034068128436216135,-27.179152551518293
AT,SKU_027,group_1_website_traffic_lag_7,0.003329615379374854,0.00011871910220102394
AT,SKU_027,group_1_demand_mov_28,0.003113799123540209,0.3000599643222896
AT,SKU_027,group_1_website_traffic_mov_14,0.003032961308229938,-0.0005109162022733613
AT,SKU_027,is_weekend,0.00292937052480426,-0.18931736649245115
AT,SKU_027,group_2_add_to_carts_emov_7,0.002784048314982467,0.002187842963998673
AT,SKU_027,group_2_add_to_carts_lag_1,0.002551903199664653,-0.0007779629493320857
AT,SKU_027,is_holiday,0.0022466622720219,0.29328106252342667
AT,SKU_027,group_2_conversion_rate_lag_1,0.0019351304858130696,15.451774014019335
AT,SKU_027,day_of_week,0.0013620428643248469,-0.01987760354645536
AT,SKU_027,group_1_demand_lag_7,0.0012862628027377635,-0.025496760890298887
AT,SKU_027,group_1_demand_lag_1,0.0007711465999321237,0.015318315712906483
AT,SKU_027,group_1_demand_mov_14,0.00035029732496975636,0.024114757714902006
AT,SKU_027,day_of_month,0.00033101383235118614,-0.001096364890422186
AT,SKU_027,group_2_conversion_rate_mov_3,0.00032730455256685127,-4.650870862656812
AT,SKU_027,group_2_conversion_rate_emov_3,0.00023832889386483393,3.3236184216241416
AT,SKU_027,group_2_conversion_rate_mov_7,0.00016160586366609022,-3.2418276161591075
AT,SKU_027,group_1_demand_emov_3,0.0001588377658162133,-0.005242901489202756
AT,SKU_027,group_2_conversion_rate_emov_14,6.48031409133463e-05,-1.790230176053669
AT,SKU_027,group_2_conversion_rate_emov_7,6.030532123612913e-05,-1.2344163946532372
AT,SKU_027,group_2_conversion_rate_mov_14,5.7128188474286436e-05,-1.544119079407602
AT,SKU_028,group_1_website_traffic_emov_7,0.12242900971314674,0.0043326855496579235
AT,SKU_028,group_2_add_to_carts_emov_7,0.11095353221836367,-0.02854255024457375
AT,SKU_028,group_2_add_to_carts_emov_3,0.07533564382544901,0.013219016277577577
AT,SKU_028,group_1_demand_emov_3,0.07445032743106107,-2.1452944409886676
AT,SKU_028,group_1_website_traffic_emov_14,0.06938930267749407,-0.0036717299108109842
AT,SKU_028,group_2_add_to_carts_emov_14,0.06867404396828707,0.023498798520092238
AT,SKU_028,group_1_website_traffic_emov_3,0.061581570874460055,-0.0013075584880881757
AT,SKU_028,group_1_demand_emov_14,0.052057043302438454,3.0704583235154366
AT,SKU_028,group_1_demand_emov_28,0.04823220557694401,-4.070437196609189
AT,SKU_028,group_1_demand_emov_7,0.04314586166947843,1.8444875297175305
AT,SKU_028,group_2_add_to_carts_lag_1,0.026053445824514177,-0.002599992838318781
AT,SKU_028,month,0.021707896143686657,-0.061605438203780796
AT,SKU_028,group_1_demand_mov_3,0.021120032456388136,0.6174164001212935
AT,SKU_028,group_1_website_traffic_mov_7,0.019436727219669526,-0.0007820388814318232
AT,SKU_028,group_1_demand_lag_1,0.017904597987400597,0.29681244670996876
AT,SKU_028,group_1_demand_mov_7,0.01758581376409502,-0.7465899139343263
AT,SKU_028,group_1_website_traffic_emov_28,0.01695431520407044,0.0013412299961749882
AT,SKU_028,group_2_add_to_carts_lag_3,0.01498283122899674,0.0014899366298796377
AT,SKU_028,group_2_add_to_carts_mov_14,0.014779913548408718,-0.004978735838004816
AT,SKU_028,group_2_add_to_carts_mov_7,0.014502140492335806,0.0037219196951088123
AT,SKU_028,group_2_add_to_carts_mov_3,0.012744233912306818,-0.0022804306339093854
AT,SKU_028,group_1_website_traffic_lag_1,0.011497762874091318,0.00013376285491787103
AT,SKU_028,is_weekend,0.007964924857808319,-0.168503952773118
AT,SKU_028,group_1_demand_lag_3,0.007010238973982828,-0.11632704548663005
AT,SKU_028,group_2_conversion_rate_lag_1,0.006049423698628774,15.812275017716845
AT,SKU_028,add_to_carts,0.0052284321643433565,0.0005220246690008053
AT,SKU_028,group_1_website_traffic_mov_3,0.004942487789891849,-0.00010464601543403967
AT,SKU_028,group_2_conversion_rate_lag_3,0.004810007510333624,-12.561620037604705
AT,SKU_028,group_1_demand_mov_14,0.003762068651872568,-0.21456384690936417
AT,SKU_028,group_1_website_traffic_lag_7,0.003650446767820714,4.260737881646611e-05
AT,SKU_028,day_of_month,0.003370505510113702,0.0036544016757507625
AT,SKU_028,group_1_demand_mov_28,0.002995921861959002,-0.24371900047696088
AT,SKU_028,group_1_demand_lag_7,0.0025565300710151087,0.042465457551887326
AT,SKU_028,is_holiday,0.0024539644381212874,0.10486408130361581
AT,SKU_028,group_1_website_traffic_mov_28,0.002021005361531287,0.00016972841819350162
AT,SKU_028,day_of_week,0.0018613474833906716,-0.008892276707255332
AT,SKU_028,group_2_conversion_rate_emov_3,0.0014908810008199722,6.805964873275449
AT,SKU_028,group_1_website_traffic_lag_3,0.0014799665534523888,-1.7226134675017307e-05
AT,SKU_028,conversion_rate,0.001320645737853433,-3.4469880227912304
AT,SKU_028,group_2_conversion_rate_emov_7,0.0003930131534053929,2.6334519243603096
AT,SKU_028,website_traffic,0.00035468925976405694,-4.122689019942194e-06
AT,SKU_028,group_2_conversion_rate_mov_3,0.0003499307197800381,1.6277082617721788
AT,SKU_028,group_2_conversion_rate_mov_7,0.0001406770998971709,0.9237798235767596
AT,SKU_028,group_2_conversion_rate_emov_14,0.00013046860119969784,1.179861653395339
AT,SKU_028,group_1_website_traffic_mov_14,8.735360665256255e-05,4.816991822439773e-06
AT,SKU_028,group_2_conversion_rate_mov_14,5.6817213275787596e-05,0.5027157921546399
AT,SKU_029,group_1_website_traffic_emov_7,0.15951649582314695,0.010526503660357327
AT,SKU_029,group_1_website_traffic_emov_3,0.13224848436449418,-0.005236086057873785
AT,SKU_029,group_1_demand_emov_7,0.1072520147853337,-5.582734917938455
AT,SKU_029,group_1_website_traffic_emov_14,0.07537170334471728,-0.007436905199918423
AT,SKU_029,group_1_demand_emov_3,0.06696486799730623,2.3458085739040073
AT,SKU_029,group_1_demand_emov_14,0.06600503873688952,4.716353750879862
AT,SKU_029,group_2_add_to_carts_emov_3,0.06368703356450352,0.020837967911798656
AT,SKU_029,group_2_add_to_carts_emov_7,0.047968388717856004,-0.023009780895442596
AT,SKU_029,group_1_website_traffic_lag_1,0.03728682054110204,0.0008088784130058128
AT,SKU_029,group_1_demand_emov_28,0.02365220395787984,-2.305756317009771
AT,SKU_029,group_2_add_to_carts_mov_3,0.02214116422600302,-0.007387700771201228
AT,SKU_029,group_1_website_traffic_mov_7,0.020100209418182614,-0.0015080352717411689
AT,SKU_029,group_1_demand_lag_1,0.01903891792176766,-0.39593363755081323
AT,SKU_029,group_2_add_to_carts_lag_1,0.019001895788194653,-0.0035359785643203044
AT,SKU_029,group_1_website_traffic_mov_3,0.017720129951645517,0.000699599845642571
AT,SKU_029,group_1_website_traffic_emov_28,0.015851560141316026,0.002338302685912511
AT,SKU_029,group_1_demand_mov_7,0.010871734438722826,0.559967632781187
AT,SKU_029,is_weekend,0.00996120337215227,-0.3929578129822293
AT,SKU_029,group_2_add_to_carts_mov_14,0.007589484514025166,0.004767219847325841
AT,SKU_029,group_1_website_traffic_lag_3,0.007473102409337713,-0.00016219691229502227
AT,SKU_029,group_2_add_to_carts_mov_7,0.007382010537978644,0.0035327691743221013
AT,SKU_029,group_2_add_to_carts_emov_14,0.007280945368316872,0.004645650338194459
AT,SKU_029,group_2_conversion_rate_lag_3,0.005478993526547248,26.68126379392269
AT,SKU_029,group_1_demand_lag_7,0.005163845860140975,-0.10795494215446999
AT,SKU_029,group_2_add_to_carts_lag_3,0.005143930473508575,0.0009538381987702544
AT,SKU_029,group_1_demand_mov_14,0.004993394166997328,0.3581806771866569
AT,SKU_029,group_1_website_traffic_mov_28,0.004917143352845936,-0.000770026513340132
AT,SKU_029,add_to_carts,0.00459639586898889,0.0008557416806408006
AT,SKU_029,conversion_rate,0.0039894759646254075,19.416681388552618
AT,SKU_029,month,0.0037697100185807787,0.019948717068912207
AT,SKU_029,website_traffic,0.0032076175499572935,-6.952177162540889e-05
AT,SKU_029,group_1_demand_mov_3,0.0028403419747682996,0.09857848095599953
AT,SKU_029,group_2_conversion_rate_lag_1,0.002306187578587987,-11.240372289869692
AT,SKU_029,is_holiday,0.002303524429838417,-0.18355111421490547
AT,SKU_029,day_of_week,0.0021281347015221466,0.018957904732926457
AT,SKU_029,group_1_website_traffic_lag_7,0.0014664051861468246,3.191526807223836e-05
AT,SKU_029,group_1_website_traffic_mov_14,0.0008011335161206187,8.237694474186841e-05
AT,SKU_029,group_1_demand_mov_28,0.0007030940984035472,0.06703291502037469
AT,SKU_029,group_2_conversion_rate_mov_3,0.0005860438063953115,5.083119143661578
AT,SKU_029,day_of_month,0.0005362001992336191,0.0010840615027200382
AT,SKU_029,group_2_conversion_rate_emov_3,0.00029808178059676123,-2.537393750479321
AT,SKU_029,group_2_conversion_rate_mov_7,0.00012135442755714925,1.4859575500651032
AT,SKU_029,group_1_demand_lag_3,0.0001161964564111484,0.002420942108439461
AT,SKU_029,group_2_conversion_rate_mov_14,6.883166053447837e-05,1.1356292164948192
AT,SKU_029,group_2_conversion_rate_emov_14,5.393823499099829e-05,0.9095519772265075
AT,SKU_029,group_2_conversion_rate_emov_7,4.461524582783935e-05,0.5574517845563737
AT,SKU_030,group_1_website_traffic_emov_7,0.1498516426782525,-0.020306090779139085
AT,SKU_030,group_1_website_traffic_emov_3,0.13880123053834564,0.011284846573833272
AT,SKU_030,group_2_add_to_carts_emov_3,0.12311462924868755,0.08271804777104474
AT,SKU_030,group_1_website_traffic_emov_14,0.10591744251528393,0.021460393022536335
AT,SKU_030,group_2_add_to_carts_mov_3,0.0673822134579272,-0.04616792829492828
AT,SKU_030,group_2_add_to_carts_lag_1,0.04744840662525109,-0.018130951439225683
AT,SKU_030,group_1_website_traffic_mov_3,0.04126952971574056,-0.003345789336360955
AT,SKU_030,group_1_website_traffic_lag_1,0.03836186551337998,-0.0017088891071692495
AT,SKU_030,group_2_add_to_carts_emov_7,0.03479987171519543,-0.03427845711113696
AT,SKU_030,group_1_demand_emov_7,0.0322615002523838,-1.8198881751805764
AT,SKU_030,group_1_demand_emov_14,0.028225240561755332,2.1857204781835033
AT,SKU_030,group_2_add_to_carts_lag_3,0.022170184397492732,0.008441802675264076
AT,SKU_030,group_1_demand_mov_3,0.02089009141952039,0.7874480414656805
AT,SKU_030,group_1_website_traffic_emov_28,0.02067558162871132,-0.0062628602596485235
AT,SKU_030,group_1_website_traffic_lag_3,0.019541194282731406,0.0008709215192061219
AT,SKU_030,conversion_rate,0.014388333732314568,143.7990192789153
AT,SKU_030,website_traffic,0.010176861797222374,0.00045293762316592597
AT,SKU_030,group_1_demand_emov_3,0.009755990645185274,-0.36519140652417037
AT,SKU_030,group_1_demand_emov_28,0.009414809301382433,-0.9913157228249744
AT,SKU_030,group_2_add_to_carts_mov_14,0.007292845949060825,0.009406676558698233
AT,SKU_030,group_1_demand_lag_3,0.0072722380528226944,-0.15694279251517554
AT,SKU_030,group_1_website_traffic_mov_28,0.006831595143959672,-0.0021968540268666134
AT,SKU_030,group_1_website_traffic_mov_14,0.006407153780733887,-0.0013528579474958585
AT,SKU_030,group_1_demand_mov_28,0.005524658880805276,0.6045697653098074
AT,SKU_030,group_2_conversion_rate_lag_3,0.003864323619031662,38.64251364774841
AT,SKU_030,day_of_week,0.0037447255480282716,-0.06850109076725547
AT,SKU_030,group_2_add_to_carts_mov_7,0.003558053358894684,-0.003496546662355123
AT,SKU_030,group_1_website_traffic_mov_7,0.0028616350630971863,0.0004408709021304978
AT,SKU_030,group_1_website_traffic_lag_7,0.002656453906560149,0.00011872250831690875
AT,SKU_030,group_2_conversion_rate_lag_1,0.0026457186344993164,26.479878825966676
AT,SKU_030,group_1_demand_mov_7,0.0023837468151300866,0.1376709463290648
AT,SKU_030,add_to_carts,0.0020172166325471822,-0.0007711947611259216
AT,SKU_030,is_holiday,0.0013727247323977495,0.2246125049860894
AT,SKU_030,group_1_demand_lag_1,0.0013200008458700656,0.028347564792419858
AT,SKU_030,group_2_conversion_rate_mov_3,0.0012206923990557806,21.741660976348875
AT,SKU_030,group_2_conversion_rate_emov_3,0.0009866049436832666,17.245746244888167
AT,SKU_030,group_1_demand_mov_14,0.0006053949254767264,-0.0483009990285202
AT,SKU_030,group_1_demand_lag_7,0.000582817117647455,0.012744168591778089
AT,SKU_030,group_2_add_to_carts_emov_14,0.0005651603352884184,0.0007404857252678019
AT,SKU_030,month,0.000529675613131265,-0.00575576793219146
AT,SKU_030,group_2_conversion_rate_emov_7,0.0004255512398522371,10.918479178211264
AT,SKU_030,group_2_conversion_rate_mov_7,0.0002910266407231403,7.317618996803992
AT,SKU_030,day_of_month,0.0002134415816145739,0.0008861194139475869
AT,SKU_030,group_2_conversion_rate_emov_14,0.00019187244693904228,6.644000792881359
AT,SKU_030,group_2_conversion_rate_mov_14,0.00017046262327185957,5.775156373727363
AT,SKU_030,is_weekend,1.7589143113833298e-05,-0.0014248366377616166
AT,SKU_031,group_1_website_traffic_emov_3,0.18047636715970988,0.013460925121410562
AT,SKU_031,group_1_website_traffic_emov_7,0.16756765322085435,-0.020830861348998947
AT,SKU_031,group_1_website_traffic_emov_14,0.09060229015398197,0.016840756115899427
AT,SKU_031,group_1_demand_emov_3,0.06875629065659235,-2.9643756519718667
AT,SKU_031,group_1_demand_emov_7,0.060581851826104684,4.236938372385295
AT,SKU_031,group_1_website_traffic_lag_1,0.05668848868699546,-0.00231665449120791
AT,SKU_031,group_2_add_to_carts_emov_3,0.055216440198736984,0.034033862839451576
AT,SKU_031,group_1_website_traffic_mov_3,0.052649252727356315,-0.003915736953923155
AT,SKU_031,group_2_add_to_carts_emov_7,0.04225124322981109,-0.03817994873036219
AT,SKU_031,group_1_website_traffic_lag_3,0.02506319131561574,0.0010247466650031341
AT,SKU_031,group_1_demand_lag_1,0.021203973545860545,0.5057107451916327
AT,SKU_031,group_1_demand_emov_14,0.020159888657662512,-2.118208923396834
AT,SKU_031,group_1_demand_mov_3,0.01766265922465164,0.7699994528711303
AT,SKU_031,group_1_website_traffic_emov_28,0.01718149258185942,-0.004774502228883006
AT,SKU_031,group_2_add_to_carts_lag_1,0.015257005697306479,-0.005348358320940882
AT,SKU_031,group_2_add_to_carts_mov_3,0.015233263237511547,-0.009575033146895291
AT,SKU_031,group_1_demand_mov_7,0.012078841846573131,-0.8723069698264447
AT,SKU_031,group_2_add_to_carts_mov_14,0.009852176445847268,0.011657987310130083
AT,SKU_031,group_1_website_traffic_mov_7,0.008261522693916149,0.0011676414756883083
AT,SKU_031,group_2_add_to_carts_mov_7,0.007445727418087321,0.006712529852506667
AT,SKU_031,group_1_demand_lag_3,0.006217982542530466,-0.14815548222608604
AT,SKU_031,conversion_rate,0.006169340767061931,56.56351717319794
AT,SKU_031,website_traffic,0.00609358943893854,0.0002487997475500656
AT,SKU_031,is_weekend,0.004137226070269872,-0.30745521900539774
AT,SKU_031,group_2_add_to_carts_lag_3,0.003962983111384547,0.001384332255220067
AT,SKU_031,add_to_carts,0.0038981451260670505,0.001367167605592152
AT,SKU_031,group_2_add_to_carts_emov_14,0.003677902480690499,0.004420765231856711
AT,SKU_031,group_1_demand_lag_7,0.002974248025367204,0.07092077051937994
AT,SKU_031,group_1_website_traffic_lag_7,0.0026969847869397472,-0.00011057615926945175
AT,SKU_031,group_2_conversion_rate_lag_1,0.0026903422192317574,24.701998427663035
AT,SKU_031,is_holiday,0.0026538577591406613,0.3983642346614395
AT,SKU_031,group_1_demand_mov_14,0.0018127129421934786,-0.19507017974556004
AT,SKU_031,group_1_website_traffic_mov_28,0.0016406779503763361,-0.00048401034752270755
AT,SKU_031,group_1_website_traffic_mov_14,0.0016206767642549442,-0.0003139320678033247
AT,SKU_031,day_of_month,0.0015026835152070444,0.0057231215380426975
AT,SKU_031,group_1_demand_emov_28,0.0008759252712591752,-0.14015412487359918
AT,SKU_031,group_2_conversion_rate_emov_3,0.0007809006463398799,12.522375197942603
AT,SKU_031,group_2_conversion_rate_mov_3,0.0005888403497038587,9.62135560592228
AT,SKU_031,group_1_demand_mov_28,0.0005875546590213597,-0.09664796979074063
AT,SKU_031,group_2_conversion_rate_lag_3,0.00037175433563577223,3.410359383416661
AT,SKU_031,month,0.00031167622500521535,-0.003107056837074444
AT,SKU_031,group_2_conversion_rate_emov_7,0.00025555240745400644,6.015095018882071
AT,SKU_031,group_2_conversion_rate_mov_7,0.00012549692560313941,2.8948252985918472
AT,SKU_031,group_2_conversion_rate_emov_14,9.495344022652156e-05,3.016337900788363
AT,SKU_031,group_2_conversion_rate_mov_14,5.8407833008601013e-05,1.8153396764484462
AT,SKU_031,day_of_week,9.96388205364242e-06,-0.0001672084791726992
AT,SKU_032,group_2_add_to_carts_emov_3,0.13743687387490294,0.0944385746855729
AT,SKU_032,group_1_website_traffic_emov_14,0.13248193408116368,-0.027452530734150146
AT,SKU_032,group_2_add_to_carts_emov_7,0.1185777642095127,-0.11945447434385593
AT,SKU_032,group_1_website_traffic_emov_7,0.0990268686695884,0.013723769113231992
AT,SKU_032,group_2_add_to_carts_emov_14,0.0684017105997438,0.09165739725049785
AT,SKU_032,group_1_website_traffic_emov_28,0.06562324764767793,0.02032957252243068
AT,SKU_032,group_2_add_to_carts_lag_1,0.05044121841647339,-0.019712425795638387
AT,SKU_032,group_2_add_to_carts_mov_3,0.04878767369136688,-0.034186982153347936
AT,SKU_032,group_1_demand_emov_7,0.025883979098616675,-1.0505336403034324
AT,SKU_032,group_1_demand_emov_3,0.020421781462786497,0.5354531142205746
AT,SKU_032,group_1_demand_emov_28,0.020047696254423063,-1.6366651411144386
AT,SKU_032,group_1_demand_emov_14,0.01989721588903786,1.142788007381643
AT,SKU_032,group_1_website_traffic_emov_3,0.019344945529684382,-0.0016085160358914109
AT,SKU_032,conversion_rate,0.018086883236228757,184.86925780120228
AT,SKU_032,group_2_add_to_carts_lag_3,0.017576791843677476,0.006844804396386252
AT,SKU_032,group_1_demand_lag_1,0.014325867640602534,-0.2128738270784234
AT,SKU_032,group_2_add_to_carts_mov_14,0.013226484876285074,-0.017447738856171856
AT,SKU_032,is_weekend,0.011786868563602301,-0.9765047793794852
AT,SKU_032,group_1_website_traffic_mov_28,0.010131610109571086,-0.0033320621187792826
AT,SKU_032,group_1_website_traffic_mov_3,0.009773243897051843,-0.0008103326742282071
AT,SKU_032,group_1_demand_mov_14,0.009373904091456277,0.5419253745745369
AT,SKU_032,website_traffic,0.008740088933341984,0.0003978285188734367
AT,SKU_032,is_holiday,0.008501157848392693,1.4226042252266615
AT,SKU_032,group_1_website_traffic_mov_7,0.006991830294649838,0.0011016499198860214
AT,SKU_032,day_of_week,0.006168531195079236,-0.11540238911204684
AT,SKU_032,group_1_demand_mov_3,0.005529330323541842,0.14441068293314396
AT,SKU_032,group_1_website_traffic_lag_7,0.004415393487136089,-0.00020181606443374104
AT,SKU_032,group_1_demand_mov_7,0.004068975396268952,-0.16870692809942225
AT,SKU_032,group_1_demand_lag_7,0.0036356513094587383,0.05394275832493223
AT,SKU_032,group_2_conversion_rate_lag_1,0.003494718280655758,35.771738735800255
AT,SKU_032,group_1_demand_mov_28,0.0028385495998451255,0.22917170167890638
AT,SKU_032,group_2_add_to_carts_mov_7,0.002812775650588261,0.0028269459604714727
AT,SKU_032,day_of_month,0.0025026520700247236,-0.010625985981089821
AT,SKU_032,month,0.002222268822760325,-0.024697069950331038
AT,SKU_032,group_2_conversion_rate_lag_3,0.0016699442389342294,17.078486888064948
AT,SKU_032,group_1_website_traffic_mov_14,0.001192278169319944,0.00025746617600854024
AT,SKU_032,group_2_conversion_rate_emov_3,0.0010066666181874206,17.996162778271657
AT,SKU_032,group_1_website_traffic_lag_1,0.0009554230329909925,4.352766907066396e-05
AT,SKU_032,group_2_conversion_rate_mov_3,0.0009318308701480205,16.973801307683754
AT,SKU_032,group_1_website_traffic_lag_3,0.000474092640143004,2.1609597280606202e-05
AT,SKU_032,group_1_demand_lag_3,0.0004111880622080556,0.006111448107874642
AT,SKU_032,group_2_conversion_rate_emov_7,0.00030708051755901273,8.057829898020271
AT,SKU_032,add_to_carts,0.00020711806884300902,-8.098135879303973e-05
AT,SKU_032,group_2_conversion_rate_emov_14,0.00010684413583852834,3.7837574884306973
AT,SKU_032,group_2_conversion_rate_mov_14,8.543774024355839e-05,2.960328285617821
AT,SKU_032,group_2_conversion_rate_mov_7,7.560901038694132e-05,1.9443128308815432
AT,SKU_033,group_1_website_traffic_emov_3,0.18522826869358003,-0.028786328476888015
AT,SKU_033,group_1_website_traffic_emov_7,0.18163588874542488,0.04704821438739939
AT,SKU_033,group_1_website_traffic_emov_14,0.11726526324023674,-0.04541676904030223
AT,SKU_033,group_2_add_to_carts_emov_3,0.06333315397393327,-0.0813389192444973
AT,SKU_033,group_1_website_traffic_lag_1,0.05730298962047623,0.004879418971720288
AT,SKU_033,group_1_website_traffic_mov_3,0.05707281728321728,0.008844535932024814
AT,SKU_033,group_2_add_to_carts_emov_7,0.04229280990928045,0.07963185453696543
AT,SKU_033,group_1_demand_emov_14,0.03198617488451884,5.357216094419408
AT,SKU_033,group_2_add_to_carts_lag_1,0.023816762492934053,0.017396358720022934
AT,SKU_033,group_1_website_traffic_lag_3,0.022998902051613493,-0.0019593485024833757
AT,SKU_033,group_1_demand_emov_7,0.02214459374503364,-2.4561435313506057
AT,SKU_033,group_1_website_traffic_emov_28,0.018805914492318176,0.010888952664148518
AT,SKU_033,group_1_demand_emov_3,0.016319233975833028,-1.1234776464118061
AT,SKU_033,group_1_demand_mov_3,0.015144679536427905,1.0422422722566909
AT,SKU_033,group_1_demand_emov_28,0.014791475659855497,-3.864077523498664
AT,SKU_033,group_1_website_traffic_mov_14,0.012724366504475223,0.005135702830852924
AT,SKU_033,group_2_add_to_carts_mov_3,0.010784950314776828,0.014125047895740863
AT,SKU_033,group_2_add_to_carts_mov_14,0.010112046809187437,-0.024931873213145953
AT,SKU_033,group_2_add_to_carts_mov_7,0.009815323619637285,-0.018437760173423388
AT,SKU_033,group_1_demand_lag_1,0.008906455267498233,0.3439440186876389
AT,SKU_033,conversion_rate,0.008353097155643304,159.57675194095555
AT,SKU_033,group_1_website_traffic_mov_7,0.008164552207351758,-0.00240439726155998
AT,SKU_033,group_2_add_to_carts_lag_3,0.007868942963862384,-0.005727418992690641
AT,SKU_033,website_traffic,0.007581548731833238,0.0006449991132717079
AT,SKU_033,group_2_add_to_carts_emov_14,0.006292788555996882,0.015760312434815304
AT,SKU_033,group_1_demand_lag_3,0.006189580661308692,-0.2395629526370291
AT,SKU_033,group_1_website_traffic_mov_28,0.0055435381568237395,0.0034075543175868745
AT,SKU_033,group_2_conversion_rate_lag_3,0.003775412118940384,72.16604618420729
AT,SKU_033,add_to_carts,0.0036387280970132945,-0.002659119172363358
AT,SKU_033,group_1_website_traffic_lag_7,0.0030148252282881094,0.00025755476347880937
AT,SKU_033,month,0.0025305043676191975,-0.05256262612729897
AT,SKU_033,group_1_demand_mov_14,0.0024080770393689155,-0.41350651723500736
AT,SKU_033,group_1_demand_mov_7,0.0022337962818398237,0.25481929021083083
