date,country,sku,demand
2024-04-04,AT,SKU_034,1
2024-04-04,AT,SKU_035,0
2024-04-04,AT,SKU_036,4
2024-04-04,AT,SKU_037,1
2024-04-04,AT,SKU_038,1
2024-04-04,AT,SKU_039,4
2024-04-04,AT,SKU_040,0
2024-04-04,AT,SKU_041,1
2024-04-04,AT,SKU_042,2
2024-04-04,AT,SKU_043,1
2024-04-04,AT,SKU_044,0
2024-04-04,AT,SKU_045,3
2024-04-04,AT,SKU_046,4
2024-04-04,AT,SKU_047,3
2024-04-04,AT,SKU_048,0
2024-04-04,AT,SKU_049,3
2024-04-04,AT,SKU_050,1
2024-04-04,CH,SKU_001,15
2024-04-04,CH,SKU_002,25
2024-04-04,CH,SKU_003,10
2024-04-04,CH,SKU_004,1
2024-04-04,CH,SKU_005,1
2024-04-04,CH,SKU_006,17
2024-04-04,CH,SKU_007,10
2024-04-04,CH,SKU_008,21
2024-04-04,CH,SKU_009,1
2024-04-04,CH,SKU_010,9
2024-04-04,CH,SKU_011,0
2024-04-04,CH,SKU_012,5
2024-04-04,CH,SKU_013,17
2024-04-04,CH,SKU_014,3
2024-04-04,CH,SKU_015,14
2024-04-04,CH,SKU_016,2
2024-04-04,CH,SKU_017,2
2024-04-04,CH,SKU_018,1
2024-04-04,CH,SKU_019,7
2024-04-04,CH,SKU_020,1
2024-04-04,CH,SKU_021,14
2024-04-04,CH,SKU_022,3
2024-04-04,CH,SKU_023,21
2024-04-04,CH,SKU_024,13
2024-04-04,CH,SKU_025,6
2024-04-04,CH,SKU_026,3
2024-04-04,CH,SKU_027,5
2024-04-04,CH,SKU_028,0
2024-04-04,CH,SKU_029,1
2024-04-04,CH,SKU_030,6
2024-04-04,CH,SKU_031,6
2024-04-04,CH,SKU_032,14
2024-04-04,CH,SKU_033,6
2024-04-04,CH,SKU_034,6
2024-04-04,CH,SKU_035,7
2024-04-04,CH,SKU_036,6
2024-04-04,CH,SKU_037,1
2024-04-04,CH,SKU_038,2
2024-04-04,CH,SKU_039,7
2024-04-04,CH,SKU_040,5
2024-04-04,CH,SKU_041,11
2024-04-04,CH,SKU_042,14
2024-04-04,CH,SKU_043,9
2024-04-04,CH,SKU_044,1
2024-04-04,CH,SKU_045,14
2024-04-04,CH,SKU_046,15
2024-04-04,CH,SKU_047,13
2024-04-04,CH,SKU_048,2
2024-04-04,CH,SKU_049,0
2024-04-04,CH,SKU_050,0
2024-04-04,DE,SKU_001,18
2024-04-04,DE,SKU_002,38
2024-04-04,DE,SKU_003,17
2024-04-04,DE,SKU_004,3
2024-04-04,DE,SKU_005,0
2024-04-04,DE,SKU_006,20
2024-04-04,DE,SKU_007,10
2024-04-04,DE,SKU_008,39
2024-04-04,DE,SKU_009,0
2024-04-04,DE,SKU_010,16
2024-04-04,DE,SKU_011,1
2024-04-04,DE,SKU_012,16
2024-04-04,DE,SKU_013,22
2024-04-04,DE,SKU_014,6
2024-04-04,DE,SKU_015,16
2024-04-04,DE,SKU_016,0
2024-04-04,DE,SKU_017,0
2024-04-04,DE,SKU_018,2
2024-04-04,DE,SKU_019,8
2024-04-04,DE,SKU_020,5
2024-04-04,DE,SKU_021,15
2024-04-04,DE,SKU_022,0
2024-04-04,DE,SKU_023,22
2024-04-04,DE,SKU_024,15
2024-04-04,DE,SKU_025,4
2024-04-04,DE,SKU_026,2
2024-04-04,DE,SKU_027,5
2024-04-04,DE,SKU_028,1
2024-04-04,DE,SKU_029,2
2024-04-04,DE,SKU_030,7
2024-04-04,DE,SKU_031,5
2024-04-04,DE,SKU_032,15
2024-04-04,DE,SKU_033,10
2024-04-04,DE,SKU_034,4
2024-04-04,DE,SKU_035,2
2024-04-04,DE,SKU_036,13
2024-04-04,DE,SKU_037,3
2024-04-04,DE,SKU_038,6
2024-04-04,DE,SKU_039,13
2024-04-04,DE,SKU_040,3
2024-04-04,DE,SKU_041,14
2024-04-04,DE,SKU_042,18
2024-04-04,DE,SKU_043,15
2024-04-04,DE,SKU_044,1
2024-04-04,DE,SKU_045,8
2024-04-04,DE,SKU_046,12
2024-04-04,DE,SKU_047,10
2024-04-04,DE,SKU_048,6
2024-04-04,DE,SKU_049,2
2024-04-04,DE,SKU_050,1
2024-04-05,AT,SKU_001,9
2024-04-05,AT,SKU_002,9
2024-04-05,AT,SKU_003,11
2024-04-05,AT,SKU_004,4
2024-04-05,AT,SKU_005,0
2024-04-05,AT,SKU_006,11
2024-04-05,AT,SKU_007,1
2024-04-05,AT,SKU_008,8
2024-04-05,AT,SKU_009,1
2024-04-05,AT,SKU_010,5
2024-04-05,AT,SKU_011,0
2024-04-05,AT,SKU_012,4
2024-04-05,AT,SKU_013,9
2024-04-05,AT,SKU_014,1
2024-04-05,AT,SKU_015,3
2024-04-05,AT,SKU_016,1
2024-04-05,AT,SKU_017,0
2024-04-05,AT,SKU_018,4
2024-04-05,AT,SKU_019,5
2024-04-05,AT,SKU_020,1
2024-04-05,AT,SKU_021,1
2024-04-05,AT,SKU_022,0
2024-04-05,AT,SKU_023,8
2024-04-05,AT,SKU_024,4
2024-04-05,AT,SKU_025,1
2024-04-05,AT,SKU_026,2
2024-04-05,AT,SKU_027,1
2024-04-05,AT,SKU_028,0
2024-04-05,AT,SKU_029,0
2024-04-05,AT,SKU_030,2
2024-04-05,AT,SKU_031,0
2024-04-05,AT,SKU_032,5
2024-04-05,AT,SKU_033,3
2024-04-05,AT,SKU_034,0
2024-04-05,AT,SKU_035,2
2024-04-05,AT,SKU_036,2
2024-04-05,AT,SKU_037,4
2024-04-05,AT,SKU_038,2
2024-04-05,AT,SKU_039,3
2024-04-05,AT,SKU_040,2
2024-04-05,AT,SKU_041,9
2024-04-05,AT,SKU_042,6
2024-04-05,AT,SKU_043,5
2024-04-05,AT,SKU_044,0
2024-04-05,AT,SKU_045,4
2024-04-05,AT,SKU_046,5
2024-04-05,AT,SKU_047,8
2024-04-05,AT,SKU_048,1
2024-04-05,AT,SKU_049,1
2024-04-05,AT,SKU_050,0
2024-04-05,CH,SKU_001,16
2024-04-05,CH,SKU_002,9
2024-04-05,CH,SKU_003,14
2024-04-05,CH,SKU_004,1
2024-04-05,CH,SKU_005,0
2024-04-05,CH,SKU_006,7
2024-04-05,CH,SKU_007,9
2024-04-05,CH,SKU_008,12
2024-04-05,CH,SKU_009,0
2024-04-05,CH,SKU_010,3
2024-04-05,CH,SKU_011,0
2024-04-05,CH,SKU_012,2
2024-04-05,CH,SKU_013,14
2024-04-05,CH,SKU_014,1
2024-04-05,CH,SKU_015,5
2024-04-05,CH,SKU_016,0
2024-04-05,CH,SKU_017,0
2024-04-05,CH,SKU_018,1
2024-04-05,CH,SKU_019,6
2024-04-05,CH,SKU_020,5
2024-04-05,CH,SKU_021,6
2024-04-05,CH,SKU_022,2
2024-04-05,CH,SKU_023,10
2024-04-05,CH,SKU_024,8
2024-04-05,CH,SKU_025,6
2024-04-05,CH,SKU_026,2
2024-04-05,CH,SKU_027,0
2024-04-05,CH,SKU_028,1
2024-04-05,CH,SKU_029,0
2024-04-05,CH,SKU_030,1
2024-04-05,CH,SKU_031,1
2024-04-05,CH,SKU_032,7
2024-04-05,CH,SKU_033,4
2024-04-05,CH,SKU_034,2
2024-04-05,CH,SKU_035,1
2024-04-05,CH,SKU_036,3
2024-04-05,CH,SKU_037,1
2024-04-05,CH,SKU_038,3
2024-04-05,CH,SKU_039,4
2024-04-05,CH,SKU_040,0
2024-04-05,CH,SKU_041,9
2024-04-05,CH,SKU_042,2
2024-04-05,CH,SKU_043,5
2024-04-05,CH,SKU_044,0
2024-04-05,CH,SKU_045,5
2024-04-05,CH,SKU_046,8
2024-04-05,CH,SKU_047,7
2024-04-05,CH,SKU_048,2
2024-04-05,CH,SKU_049,3
2024-04-05,CH,SKU_050,2
2024-04-05,DE,SKU_001,25
2024-04-05,DE,SKU_002,30
2024-04-05,DE,SKU_003,35
2024-04-05,DE,SKU_004,2
2024-04-05,DE,SKU_005,1
2024-04-05,DE,SKU_006,11
2024-04-05,DE,SKU_007,13
2024-04-05,DE,SKU_008,44
2024-04-05,DE,SKU_009,1
2024-04-05,DE,SKU_010,10
2024-04-05,DE,SKU_011,1
2024-04-05,DE,SKU_012,12
2024-04-05,DE,SKU_013,20
2024-04-05,DE,SKU_014,1
2024-04-05,DE,SKU_015,11
2024-04-05,DE,SKU_016,1
2024-04-05,DE,SKU_017,0
2024-04-05,DE,SKU_018,2
2024-04-05,DE,SKU_019,11
2024-04-05,DE,SKU_020,5
2024-04-05,DE,SKU_021,11
2024-04-05,DE,SKU_022,3
2024-04-05,DE,SKU_023,25
2024-04-05,DE,SKU_024,12
2024-04-05,DE,SKU_025,8
2024-04-05,DE,SKU_026,3
2024-04-05,DE,SKU_027,8
2024-04-05,DE,SKU_028,1
2024-04-05,DE,SKU_029,3
2024-04-05,DE,SKU_030,3
2024-04-05,DE,SKU_031,3
2024-04-05,DE,SKU_032,13
2024-04-05,DE,SKU_033,4
2024-04-05,DE,SKU_034,0
2024-04-05,DE,SKU_035,3
2024-04-05,DE,SKU_036,7
2024-04-05,DE,SKU_037,3
2024-04-05,DE,SKU_038,2
2024-04-05,DE,SKU_039,10
2024-04-05,DE,SKU_040,2
2024-04-05,DE,SKU_041,18
2024-04-05,DE,SKU_042,18
2024-04-05,DE,SKU_043,13
2024-04-05,DE,SKU_044,0
2024-04-05,DE,SKU_045,8
2024-04-05,DE,SKU_046,17
2024-04-05,DE,SKU_047,14
2024-04-05,DE,SKU_048,6
2024-04-05,DE,SKU_049,5
2024-04-05,DE,SKU_050,1
2024-04-06,AT,SKU_001,4
2024-04-06,AT,SKU_002,11
2024-04-06,AT,SKU_003,5
2024-04-06,AT,SKU_004,1
2024-04-06,AT,SKU_005,0
2024-04-06,AT,SKU_006,5
2024-04-06,AT,SKU_007,5
2024-04-06,AT,SKU_008,11
2024-04-06,AT,SKU_009,1
2024-04-06,AT,SKU_010,5
2024-04-06,AT,SKU_011,0
2024-04-06,AT,SKU_012,5
2024-04-06,AT,SKU_013,6
2024-04-06,AT,SKU_014,1
2024-04-06,AT,SKU_015,3
2024-04-06,AT,SKU_016,0
2024-04-06,AT,SKU_017,1
2024-04-06,AT,SKU_018,1
2024-04-06,AT,SKU_019,2
2024-04-06,AT,SKU_020,0
2024-04-06,AT,SKU_021,6
2024-04-06,AT,SKU_022,1
2024-04-06,AT,SKU_023,3
2024-04-06,AT,SKU_024,3
2024-04-06,AT,SKU_025,6
2024-04-06,AT,SKU_026,0
2024-04-06,AT,SKU_027,0
2024-04-06,AT,SKU_028,1
2024-04-06,AT,SKU_029,0
2024-04-06,AT,SKU_030,2
2024-04-06,AT,SKU_031,0
2024-04-06,AT,SKU_032,4
2024-04-06,AT,SKU_033,1
2024-04-06,AT,SKU_034,0
2024-04-06,AT,SKU_035,0
2024-04-06,AT,SKU_036,3
2024-04-06,AT,SKU_037,1
2024-04-06,AT,SKU_038,0
2024-04-06,AT,SKU_039,3
2024-04-06,AT,SKU_040,1
2024-04-06,AT,SKU_041,3
2024-04-06,AT,SKU_042,1
2024-04-06,AT,SKU_043,1
2024-04-06,AT,SKU_044,0
2024-04-06,AT,SKU_045,4
2024-04-06,AT,SKU_046,6
2024-04-06,AT,SKU_047,3
2024-04-06,AT,SKU_048,0
2024-04-06,AT,SKU_049,1
2024-04-06,AT,SKU_050,0
2024-04-06,CH,SKU_001,8
2024-04-06,CH,SKU_002,8
2024-04-06,CH,SKU_003,12
2024-04-06,CH,SKU_004,0
2024-04-06,CH,SKU_005,0
2024-04-06,CH,SKU_006,2
2024-04-06,CH,SKU_007,3
2024-04-06,CH,SKU_008,8
2024-04-06,CH,SKU_009,0
2024-04-06,CH,SKU_010,2
2024-04-06,CH,SKU_011,0
2024-04-06,CH,SKU_012,4
2024-04-06,CH,SKU_013,6
2024-04-06,CH,SKU_014,1
2024-04-06,CH,SKU_015,4
2024-04-06,CH,SKU_016,1
2024-04-06,CH,SKU_017,0
2024-04-06,CH,SKU_018,0
2024-04-06,CH,SKU_019,4
2024-04-06,CH,SKU_020,1
2024-04-06,CH,SKU_021,6
2024-04-06,CH,SKU_022,1
2024-04-06,CH,SKU_023,12
2024-04-06,CH,SKU_024,7
2024-04-06,CH,SKU_025,6
2024-04-06,CH,SKU_026,1
2024-04-06,CH,SKU_027,1
2024-04-06,CH,SKU_028,0
2024-04-06,CH,SKU_029,1
2024-04-06,CH,SKU_030,0
2024-04-06,CH,SKU_031,4
2024-04-06,CH,SKU_032,7
2024-04-06,CH,SKU_033,1
2024-04-06,CH,SKU_034,2
2024-04-06,CH,SKU_035,1
2024-04-06,CH,SKU_036,1
2024-04-06,CH,SKU_037,1
2024-04-06,CH,SKU_038,0
2024-04-06,CH,SKU_039,3
2024-04-06,CH,SKU_040,3
2024-04-06,CH,SKU_041,5
2024-04-06,CH,SKU_042,7
2024-04-06,CH,SKU_043,2
2024-04-06,CH,SKU_044,0
2024-04-06,CH,SKU_045,4
2024-04-06,CH,SKU_046,3
2024-04-06,CH,SKU_047,3
2024-04-06,CH,SKU_048,2
2024-04-06,CH,SKU_049,4
2024-04-06,CH,SKU_050,0
2024-04-06,DE,SKU_001,22
2024-04-06,DE,SKU_002,14
2024-04-06,DE,SKU_003,9
2024-04-06,DE,SKU_004,2
2024-04-06,DE,SKU_005,1
2024-04-06,DE,SKU_006,7
2024-04-06,DE,SKU_007,6
2024-04-06,DE,SKU_008,16
2024-04-06,DE,SKU_009,0
2024-04-06,DE,SKU_010,6
2024-04-06,DE,SKU_011,0
2024-04-06,DE,SKU_012,4
2024-04-06,DE,SKU_013,8
2024-04-06,DE,SKU_014,0
2024-04-06,DE,SKU_015,5
2024-04-06,DE,SKU_016,1
2024-04-06,DE,SKU_017,1
2024-04-06,DE,SKU_018,0
2024-04-06,DE,SKU_019,3
2024-04-06,DE,SKU_020,2
2024-04-06,DE,SKU_021,7
2024-04-06,DE,SKU_022,0
2024-04-06,DE,SKU_023,6
2024-04-06,DE,SKU_024,9
2024-04-06,DE,SKU_025,5
2024-04-06,DE,SKU_026,5
2024-04-06,DE,SKU_027,3
2024-04-06,DE,SKU_028,0
2024-04-06,DE,SKU_029,0
2024-04-06,DE,SKU_030,6
2024-04-06,DE,SKU_031,3
2024-04-06,DE,SKU_032,6
2024-04-06,DE,SKU_033,2
2024-04-06,DE,SKU_034,1
2024-04-06,DE,SKU_035,5
2024-04-06,DE,SKU_036,3
2024-04-06,DE,SKU_037,6
2024-04-06,DE,SKU_038,2
2024-04-06,DE,SKU_039,3
2024-04-06,DE,SKU_040,0
2024-04-06,DE,SKU_041,8
2024-04-06,DE,SKU_042,8
2024-04-06,DE,SKU_043,10
2024-04-06,DE,SKU_044,2
2024-04-06,DE,SKU_045,6
2024-04-06,DE,SKU_046,4
2024-04-06,DE,SKU_047,4
2024-04-06,DE,SKU_048,1
2024-04-06,DE,SKU_049,0
2024-04-06,DE,SKU_050,1
2024-04-07,AT,SKU_001,16
2024-04-07,AT,SKU_002,10
2024-04-07,AT,SKU_003,11
2024-04-07,AT,SKU_004,1
2024-04-07,AT,SKU_005,0
2024-04-07,AT,SKU_006,6
2024-04-07,AT,SKU_007,9
2024-04-07,AT,SKU_008,13
2024-04-07,AT,SKU_009,0
2024-04-07,AT,SKU_010,7
2024-04-07,AT,SKU_011,0
2024-04-07,AT,SKU_012,4
2024-04-07,AT,SKU_013,4
2024-04-07,AT,SKU_014,0
2024-04-07,AT,SKU_015,4
2024-04-07,AT,SKU_016,0
2024-04-07,AT,SKU_017,0
2024-04-07,AT,SKU_018,0
2024-04-07,AT,SKU_019,2
2024-04-07,AT,SKU_020,1
2024-04-07,AT,SKU_021,7
2024-04-07,AT,SKU_022,1
2024-04-07,AT,SKU_023,7
2024-04-07,AT,SKU_024,4
2024-04-07,AT,SKU_025,2
2024-04-07,AT,SKU_026,0
2024-04-07,AT,SKU_027,0
2024-04-07,AT,SKU_028,0
2024-04-07,AT,SKU_029,1
2024-04-07,AT,SKU_030,4
2024-04-07,AT,SKU_031,0
2024-04-07,AT,SKU_032,5
2024-04-07,AT,SKU_033,2
2024-04-07,AT,SKU_034,0
2024-04-07,AT,SKU_035,3
2024-04-07,AT,SKU_036,2
2024-04-07,AT,SKU_037,1
2024-04-07,AT,SKU_038,2
2024-04-07,AT,SKU_039,3
2024-04-07,AT,SKU_040,1
2024-04-07,AT,SKU_041,3
2024-04-07,AT,SKU_042,7
2024-04-07,AT,SKU_043,4
2024-04-07,AT,SKU_044,0
2024-04-07,AT,SKU_045,4
2024-04-07,AT,SKU_046,5
2024-04-07,AT,SKU_047,6
2024-04-07,AT,SKU_048,1
2024-04-07,AT,SKU_049,0
2024-04-07,AT,SKU_050,2
2024-04-07,CH,SKU_001,10
2024-04-07,CH,SKU_002,9
2024-04-07,CH,SKU_003,6
2024-04-07,CH,SKU_004,0
2024-04-07,CH,SKU_005,0
2024-04-07,CH,SKU_006,10
2024-04-07,CH,SKU_007,4
2024-04-07,CH,SKU_008,11
2024-04-07,CH,SKU_009,0
2024-04-07,CH,SKU_010,0
2024-04-07,CH,SKU_011,0
2024-04-07,CH,SKU_012,7
2024-04-07,CH,SKU_013,11
2024-04-07,CH,SKU_014,2
2024-04-07,CH,SKU_015,8
2024-04-07,CH,SKU_016,1
2024-04-07,CH,SKU_017,0
2024-04-07,CH,SKU_018,2
2024-04-07,CH,SKU_019,3
2024-04-07,CH,SKU_020,3
2024-04-07,CH,SKU_021,8
2024-04-07,CH,SKU_022,1
2024-04-07,CH,SKU_023,7
2024-04-07,CH,SKU_024,5
2024-04-07,CH,SKU_025,3
2024-04-07,CH,SKU_026,3
2024-04-07,CH,SKU_027,1
2024-04-07,CH,SKU_028,0
2024-04-07,CH,SKU_029,2
2024-04-07,CH,SKU_030,1
2024-04-07,CH,SKU_031,5
2024-04-07,CH,SKU_032,1
2024-04-07,CH,SKU_033,5
2024-04-07,CH,SKU_034,0
2024-04-07,CH,SKU_035,2
2024-04-07,CH,SKU_036,2
2024-04-07,CH,SKU_037,1
2024-04-07,CH,SKU_038,0
2024-04-07,CH,SKU_039,7
2024-04-07,CH,SKU_040,1
2024-04-07,CH,SKU_041,4
2024-04-07,CH,SKU_042,3
2024-04-07,CH,SKU_043,5
2024-04-07,CH,SKU_044,0
2024-04-07,CH,SKU_045,3
2024-04-07,CH,SKU_046,7
2024-04-07,CH,SKU_047,8
2024-04-07,CH,SKU_048,1
2024-04-07,CH,SKU_049,0
2024-04-07,CH,SKU_050,0
2024-04-07,DE,SKU_001,21
2024-04-07,DE,SKU_002,15
2024-04-07,DE,SKU_003,20
2024-04-07,DE,SKU_004,2
2024-04-07,DE,SKU_005,2
2024-04-07,DE,SKU_006,6
2024-04-07,DE,SKU_007,11
2024-04-07,DE,SKU_008,29
2024-04-07,DE,SKU_009,0
2024-04-07,DE,SKU_010,7
2024-04-07,DE,SKU_011,1
2024-04-07,DE,SKU_012,10
2024-04-07,DE,SKU_013,7
2024-04-07,DE,SKU_014,1
2024-04-07,DE,SKU_015,7
2024-04-07,DE,SKU_016,1
2024-04-07,DE,SKU_017,1
2024-04-07,DE,SKU_018,3
2024-04-07,DE,SKU_019,6
2024-04-07,DE,SKU_020,2
2024-04-07,DE,SKU_021,6
2024-04-07,DE,SKU_022,1
2024-04-07,DE,SKU_023,17
2024-04-07,DE,SKU_024,7
2024-04-07,DE,SKU_025,4
2024-04-07,DE,SKU_026,1
2024-04-07,DE,SKU_027,6
2024-04-07,DE,SKU_028,1
2024-04-07,DE,SKU_029,0
2024-04-07,DE,SKU_030,5
2024-04-07,DE,SKU_031,1
2024-04-07,DE,SKU_032,6
2024-04-07,DE,SKU_033,6
2024-04-07,DE,SKU_034,4
2024-04-07,DE,SKU_035,1
2024-04-07,DE,SKU_036,3
2024-04-07,DE,SKU_037,1
2024-04-07,DE,SKU_038,1
2024-04-07,DE,SKU_039,2
2024-04-07,DE,SKU_040,3
2024-04-07,DE,SKU_041,9
2024-04-07,DE,SKU_042,9
2024-04-07,DE,SKU_043,4
2024-04-07,DE,SKU_044,0
2024-04-07,DE,SKU_045,2
2024-04-07,DE,SKU_046,12
2024-04-07,DE,SKU_047,8
2024-04-07,DE,SKU_048,0
2024-04-07,DE,SKU_049,2
2024-04-07,DE,SKU_050,2
2024-04-08,AT,SKU_001,2
2024-04-08,AT,SKU_002,8
2024-04-08,AT,SKU_003,9
2024-04-08,AT,SKU_004,0
2024-04-08,AT,SKU_005,0
2024-04-08,AT,SKU_006,5
2024-04-08,AT,SKU_007,4
2024-04-08,AT,SKU_008,10
2024-04-08,AT,SKU_009,0
2024-04-08,AT,SKU_010,4
2024-04-08,AT,SKU_011,0
2024-04-08,AT,SKU_012,6
2024-04-08,AT,SKU_013,5
2024-04-08,AT,SKU_014,2
2024-04-08,AT,SKU_015,3
2024-04-08,AT,SKU_016,0
2024-04-08,AT,SKU_017,0
2024-04-08,AT,SKU_018,3
2024-04-08,AT,SKU_019,6
2024-04-08,AT,SKU_020,0
2024-04-08,AT,SKU_021,8
2024-04-08,AT,SKU_022,0
2024-04-08,AT,SKU_023,8
2024-04-08,AT,SKU_024,2
2024-04-08,AT,SKU_025,2
2024-04-08,AT,SKU_026,1
2024-04-08,AT,SKU_027,2
2024-04-08,AT,SKU_028,0
2024-04-08,AT,SKU_029,0
2024-04-08,AT,SKU_030,3
2024-04-08,AT,SKU_031,4
2024-04-08,AT,SKU_032,3
2024-04-08,AT,SKU_033,4
2024-04-08,AT,SKU_034,0
2024-04-08,AT,SKU_035,1
2024-04-08,AT,SKU_036,1
2024-04-08,AT,SKU_037,0
2024-04-08,AT,SKU_038,1
2024-04-08,AT,SKU_039,3
2024-04-08,AT,SKU_040,0
2024-04-08,AT,SKU_041,6
2024-04-08,AT,SKU_042,5
2024-04-08,AT,SKU_043,3
2024-04-08,AT,SKU_044,0
2024-04-08,AT,SKU_045,2
2024-04-08,AT,SKU_046,4
2024-04-08,AT,SKU_047,1
2024-04-08,AT,SKU_048,1
2024-04-08,AT,SKU_049,0
2024-04-08,AT,SKU_050,1
2024-04-08,CH,SKU_001,14
2024-04-08,CH,SKU_002,9
2024-04-08,CH,SKU_003,9
2024-04-08,CH,SKU_004,0
2024-04-08,CH,SKU_005,0
2024-04-08,CH,SKU_006,3
2024-04-08,CH,SKU_007,5
2024-04-08,CH,SKU_008,23
2024-04-08,CH,SKU_009,0
2024-04-08,CH,SKU_010,8
2024-04-08,CH,SKU_011,0
2024-04-08,CH,SKU_012,5
2024-04-08,CH,SKU_013,16
2024-04-08,CH,SKU_014,1
2024-04-08,CH,SKU_015,10
2024-04-08,CH,SKU_016,1
2024-04-08,CH,SKU_017,0
2024-04-08,CH,SKU_018,0
2024-04-08,CH,SKU_019,10
2024-04-08,CH,SKU_020,7
2024-04-08,CH,SKU_021,10
2024-04-08,CH,SKU_022,2
2024-04-08,CH,SKU_023,10
2024-04-08,CH,SKU_024,4
2024-04-08,CH,SKU_025,3
2024-04-08,CH,SKU_026,1
2024-04-08,CH,SKU_027,1
2024-04-08,CH,SKU_028,2
2024-04-08,CH,SKU_029,0
2024-04-08,CH,SKU_030,5
2024-04-08,CH,SKU_031,3
2024-04-08,CH,SKU_032,4
2024-04-08,CH,SKU_033,2
2024-04-08,CH,SKU_034,2
2024-04-08,CH,SKU_035,5
2024-04-08,CH,SKU_036,3
2024-04-08,CH,SKU_037,0
2024-04-08,CH,SKU_038,1
2024-04-08,CH,SKU_039,9
2024-04-08,CH,SKU_040,2
2024-04-08,CH,SKU_041,5
2024-04-08,CH,SKU_042,10
2024-04-08,CH,SKU_043,5
2024-04-08,CH,SKU_044,0
2024-04-08,CH,SKU_045,5
2024-04-08,CH,SKU_046,9
2024-04-08,CH,SKU_047,4
2024-04-08,CH,SKU_048,0
2024-04-08,CH,SKU_049,0
2024-04-08,CH,SKU_050,1
2024-04-08,DE,SKU_001,26
2024-04-08,DE,SKU_002,24
2024-04-08,DE,SKU_003,29
2024-04-08,DE,SKU_004,2
2024-04-08,DE,SKU_005,0
2024-04-08,DE,SKU_006,21
2024-04-08,DE,SKU_007,14
2024-04-08,DE,SKU_008,29
2024-04-08,DE,SKU_009,1
2024-04-08,DE,SKU_010,10
2024-04-08,DE,SKU_011,0
2024-04-08,DE,SKU_012,14
2024-04-08,DE,SKU_013,13
2024-04-08,DE,SKU_014,5
2024-04-08,DE,SKU_015,20
2024-04-08,DE,SKU_016,1
2024-04-08,DE,SKU_017,2
2024-04-08,DE,SKU_018,3
2024-04-08,DE,SKU_019,5
2024-04-08,DE,SKU_020,10
2024-04-08,DE,SKU_021,13
2024-04-08,DE,SKU_022,3
2024-04-08,DE,SKU_023,23
2024-04-08,DE,SKU_024,12
2024-04-08,DE,SKU_025,9
2024-04-08,DE,SKU_026,8
2024-04-08,DE,SKU_027,7
2024-04-08,DE,SKU_028,1
2024-04-08,DE,SKU_029,1
2024-04-08,DE,SKU_030,7
2024-04-08,DE,SKU_031,4
2024-04-08,DE,SKU_032,20
2024-04-08,DE,SKU_033,5
2024-04-08,DE,SKU_034,4
2024-04-08,DE,SKU_035,3
2024-04-08,DE,SKU_036,3
2024-04-08,DE,SKU_037,3
2024-04-08,DE,SKU_038,1
2024-04-08,DE,SKU_039,6
2024-04-08,DE,SKU_040,7
2024-04-08,DE,SKU_041,12
2024-04-08,DE,SKU_042,12
2024-04-08,DE,SKU_043,12
2024-04-08,DE,SKU_044,1
2024-04-08,DE,SKU_045,10
2024-04-08,DE,SKU_046,20
2024-04-08,DE,SKU_047,9
2024-04-08,DE,SKU_048,3
2024-04-08,DE,SKU_049,5
2024-04-08,DE,SKU_050,2
2024-04-09,AT,SKU_001,18
2024-04-09,AT,SKU_002,10
2024-04-09,AT,SKU_003,18
2024-04-09,AT,SKU_004,2
2024-04-09,AT,SKU_005,0
2024-04-09,AT,SKU_006,6
2024-04-09,AT,SKU_007,5
2024-04-09,AT,SKU_008,18
2024-04-09,AT,SKU_009,0
2024-04-09,AT,SKU_010,7
2024-04-09,AT,SKU_011,2
2024-04-09,AT,SKU_012,3
2024-04-09,AT,SKU_013,8
2024-04-09,AT,SKU_014,2
2024-04-09,AT,SKU_015,6
2024-04-09,AT,SKU_016,1
2024-04-09,AT,SKU_017,1
2024-04-09,AT,SKU_018,1
2024-04-09,AT,SKU_019,5
2024-04-09,AT,SKU_020,0
2024-04-09,AT,SKU_021,8
2024-04-09,AT,SKU_022,0
2024-04-09,AT,SKU_023,9
2024-04-09,AT,SKU_024,3
2024-04-09,AT,SKU_025,2
2024-04-09,AT,SKU_026,2
2024-04-09,AT,SKU_027,4
2024-04-09,AT,SKU_028,0
2024-04-09,AT,SKU_029,1
2024-04-09,AT,SKU_030,1
2024-04-09,AT,SKU_031,1
2024-04-09,AT,SKU_032,2
2024-04-09,AT,SKU_033,0
2024-04-09,AT,SKU_034,1
2024-04-09,AT,SKU_035,3
2024-04-09,AT,SKU_036,3
2024-04-09,AT,SKU_037,2
2024-04-09,AT,SKU_038,0
2024-04-09,AT,SKU_039,4
2024-04-09,AT,SKU_040,0
2024-04-09,AT,SKU_041,8
2024-04-09,AT,SKU_042,10
2024-04-09,AT,SKU_043,6
2024-04-09,AT,SKU_044,0
2024-04-09,AT,SKU_045,6
2024-04-09,AT,SKU_046,4
2024-04-09,AT,SKU_047,8
2024-04-09,AT,SKU_048,3
2024-04-09,AT,SKU_049,1
2024-04-09,AT,SKU_050,1
2024-04-09,CH,SKU_001,5
2024-04-09,CH,SKU_002,6
2024-04-09,CH,SKU_003,10
2024-04-09,CH,SKU_004,3
2024-04-09,CH,SKU_005,0
2024-04-09,CH,SKU_006,6
2024-04-09,CH,SKU_007,3
2024-04-09,CH,SKU_008,11
2024-04-09,CH,SKU_009,0
2024-04-09,CH,SKU_010,1
